Hierarchical_equality Compare Summary
checkpoint: models/hierarchical_equality_mlp_seed45.pt
seed: 45
device: cpu
requested_device: <auto>
target_vars: WX, YZ
pair_sizes: train=512, calibration=512, test=2048
factual_validation_exact_acc: 0.9987

GW
solver: epsilon_used=0.05, method=gw
selected soft matches:
WX: top_k=32, lambda=4.0, top_site=L3-d63, selection=(exact=0.5781, gold prob=0.5786), calibration=(exact=0.5781, gold prob=0.5786), test=(exact=0.5674, gold prob=0.5680)
YZ: top_k=2, lambda=4.0, top_site=L3-d63, selection=(exact=0.5469, gold prob=0.5467), calibration=(exact=0.5469, gold prob=0.5467), test=(exact=0.5127, gold prob=0.5120)

OT
solver: epsilon_used=0.05, method=ot
selected soft matches:
WX: top_k=9, lambda=4.0, top_site=L1-d22, selection=(exact=0.7109, gold prob=0.7122), calibration=(exact=0.7109, gold prob=0.7122), test=(exact=0.7163, gold prob=0.7157)
YZ: top_k=4, lambda=4.0, top_site=L0-d41, selection=(exact=0.7793, gold prob=0.7764), calibration=(exact=0.7793, gold prob=0.7764), test=(exact=0.7358, gold prob=0.7339)

FGW
solver: alpha=0.5, epsilon_used=0.05, method=fgw
selected soft matches:
WX: top_k=2, lambda=4.0, top_site=L0-d61, selection=(exact=0.4941, gold prob=0.4949), calibration=(exact=0.4941, gold prob=0.4949), test=(exact=0.5059, gold prob=0.5053)
YZ: top_k=47, lambda=4.0, top_site=L0-d0, selection=(exact=0.5488, gold prob=0.5433), calibration=(exact=0.5488, gold prob=0.5433), test=(exact=0.5186, gold prob=0.5197)

DAS
training: min_epochs=5, plateau_patience=2, plateau_rel_delta=0.01, type=plateau_on_train_loss
selected sites:
WX: site=L1-k32, layer=1, subspace_dim=32, epochs_ran=50, selection=(exact=0.8125, gold prob=0.8201), calibration=(exact=0.8125, gold prob=0.8201), test=(exact=0.8218, gold prob=0.8228)
YZ: site=L1-k32, layer=1, subspace_dim=32, epochs_ran=50, selection=(exact=0.8320, gold prob=0.8282), calibration=(exact=0.8320, gold prob=0.8282), test=(exact=0.8198, gold prob=0.8197)

Average Summary
DAS: exact_acc=0.8208, mean_true_class_prob=0.8213, runtime_s=17.39
FGW: exact_acc=0.5122, mean_true_class_prob=0.5125, runtime_s=7.56
GW: exact_acc=0.5400, mean_true_class_prob=0.5400, runtime_s=7.15
OT: exact_acc=0.7261, mean_true_class_prob=0.7248, runtime_s=7.29

------------------------------------------------------------------------

Candidate Sweeps

GW
calibration sweep:
WX:
WX [selected]: top_k=32, lambda=4, top_site=L3-d63, exact=0.5781, gold prob=0.5786
WX: top_k=29, lambda=1.5, top_site=L1-d22, exact=0.5137, gold prob=0.5106
WX: top_k=29, lambda=1.75, top_site=L1-d22, exact=0.5156, gold prob=0.5194
WX: top_k=29, lambda=2, top_site=L1-d22, exact=0.5273, gold prob=0.5316
WX: top_k=29, lambda=2.25, top_site=L1-d22, exact=0.5449, gold prob=0.5481
WX: top_k=29, lambda=2.5, top_site=L1-d22, exact=0.5664, gold prob=0.5658
WX: top_k=29, lambda=2.75, top_site=L1-d22, exact=0.5801, gold prob=0.5800
WX: top_k=29, lambda=3, top_site=L1-d22, exact=0.5879, gold prob=0.5933
WX: top_k=29, lambda=3.25, top_site=L1-d22, exact=0.6035, gold prob=0.6063
WX: top_k=29, lambda=3.5, top_site=L1-d22, exact=0.6191, gold prob=0.6205
WX: top_k=29, lambda=3.75, top_site=L1-d22, exact=0.6387, gold prob=0.6351
WX: top_k=29, lambda=4, top_site=L1-d22, exact=0.6504, gold prob=0.6470
WX: top_k=30, lambda=0.25, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=30, lambda=0.5, top_site=L1-d22, exact=0.4941, gold prob=0.4942
WX: top_k=30, lambda=0.75, top_site=L1-d22, exact=0.4941, gold prob=0.4943
WX: top_k=30, lambda=1, top_site=L1-d22, exact=0.4941, gold prob=0.4959
WX: top_k=30, lambda=1.25, top_site=L1-d22, exact=0.5000, gold prob=0.5005
WX: top_k=30, lambda=1.5, top_site=L1-d22, exact=0.5117, gold prob=0.5088
WX: top_k=30, lambda=1.75, top_site=L1-d22, exact=0.5137, gold prob=0.5173
WX: top_k=30, lambda=2, top_site=L1-d22, exact=0.5254, gold prob=0.5285
WX: top_k=30, lambda=2.25, top_site=L1-d22, exact=0.5371, gold prob=0.5430
WX: top_k=30, lambda=2.5, top_site=L1-d22, exact=0.5645, gold prob=0.5604
WX: top_k=30, lambda=2.75, top_site=L1-d22, exact=0.5762, gold prob=0.5752
WX: top_k=30, lambda=3, top_site=L1-d22, exact=0.5879, gold prob=0.5880
WX: top_k=30, lambda=3.25, top_site=L1-d22, exact=0.6016, gold prob=0.6005
WX: top_k=30, lambda=3.5, top_site=L1-d22, exact=0.6094, gold prob=0.6136
WX: top_k=30, lambda=3.75, top_site=L1-d22, exact=0.6289, gold prob=0.6278
WX: top_k=30, lambda=4, top_site=L1-d22, exact=0.6484, gold prob=0.6409
WX: top_k=31, lambda=0.25, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=31, lambda=0.5, top_site=L1-d22, exact=0.4941, gold prob=0.4942
WX: top_k=31, lambda=0.75, top_site=L1-d22, exact=0.4941, gold prob=0.4943
WX: top_k=31, lambda=1, top_site=L1-d22, exact=0.4941, gold prob=0.4955
WX: top_k=31, lambda=1.25, top_site=L1-d22, exact=0.5000, gold prob=0.4996
WX: top_k=31, lambda=1.5, top_site=L1-d22, exact=0.5078, gold prob=0.5072
WX: top_k=31, lambda=1.75, top_site=L1-d22, exact=0.5137, gold prob=0.5156
WX: top_k=31, lambda=2, top_site=L1-d22, exact=0.5254, gold prob=0.5260
WX: top_k=31, lambda=2.25, top_site=L1-d22, exact=0.5332, gold prob=0.5396
WX: top_k=31, lambda=2.5, top_site=L1-d22, exact=0.5547, gold prob=0.5561
WX: top_k=31, lambda=2.75, top_site=L1-d22, exact=0.5723, gold prob=0.5712
WX: top_k=31, lambda=3, top_site=L1-d22, exact=0.5840, gold prob=0.5839
WX: top_k=31, lambda=3.25, top_site=L1-d22, exact=0.5918, gold prob=0.5962
WX: top_k=31, lambda=3.5, top_site=L1-d22, exact=0.6035, gold prob=0.6085
WX: top_k=31, lambda=3.75, top_site=L1-d22, exact=0.6172, gold prob=0.6219
WX: top_k=31, lambda=4, top_site=L1-d22, exact=0.6387, gold prob=0.6352
WX: top_k=32, lambda=0.25, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=32, lambda=0.5, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=32, lambda=0.75, top_site=L1-d22, exact=0.4941, gold prob=0.4942
WX: top_k=32, lambda=1, top_site=L1-d22, exact=0.4941, gold prob=0.4952
WX: top_k=32, lambda=1.25, top_site=L1-d22, exact=0.4980, gold prob=0.4989
WX: top_k=32, lambda=1.5, top_site=L1-d22, exact=0.5039, gold prob=0.5056
WX: top_k=32, lambda=1.75, top_site=L1-d22, exact=0.5137, gold prob=0.5140
WX: top_k=32, lambda=2, top_site=L1-d22, exact=0.5234, gold prob=0.5234
WX: top_k=32, lambda=2.25, top_site=L1-d22, exact=0.5332, gold prob=0.5356
WX: top_k=32, lambda=2.5, top_site=L1-d22, exact=0.5508, gold prob=0.5513
WX: top_k=32, lambda=2.75, top_site=L1-d22, exact=0.5684, gold prob=0.5668
WX: top_k=32, lambda=3, top_site=L1-d22, exact=0.5801, gold prob=0.5798
WX: top_k=32, lambda=3.25, top_site=L1-d22, exact=0.5879, gold prob=0.5917
WX: top_k=32, lambda=3.5, top_site=L1-d22, exact=0.6035, gold prob=0.6035
WX: top_k=32, lambda=3.75, top_site=L1-d22, exact=0.6074, gold prob=0.6158
WX: top_k=32, lambda=4, top_site=L1-d22, exact=0.6348, gold prob=0.6292
WX: top_k=33, lambda=0.25, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=33, lambda=0.5, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=33, lambda=0.75, top_site=L1-d22, exact=0.4941, gold prob=0.4942
WX: top_k=33, lambda=1, top_site=L1-d22, exact=0.4941, gold prob=0.4950
WX: top_k=33, lambda=1.25, top_site=L1-d22, exact=0.4980, gold prob=0.4983
WX: top_k=33, lambda=1.5, top_site=L1-d22, exact=0.5020, gold prob=0.5042
WX: top_k=33, lambda=1.75, top_site=L1-d22, exact=0.5137, gold prob=0.5126
WX: top_k=33, lambda=2, top_site=L1-d22, exact=0.5195, gold prob=0.5210
WX: top_k=33, lambda=2.25, top_site=L1-d22, exact=0.5273, gold prob=0.5324
WX: top_k=33, lambda=2.5, top_site=L1-d22, exact=0.5449, gold prob=0.5469
WX: top_k=33, lambda=2.75, top_site=L1-d22, exact=0.5645, gold prob=0.5626
WX: top_k=33, lambda=3, top_site=L1-d22, exact=0.5762, gold prob=0.5758
WX: top_k=33, lambda=3.25, top_site=L1-d22, exact=0.5859, gold prob=0.5875
WX: top_k=33, lambda=3.5, top_site=L1-d22, exact=0.5996, gold prob=0.5991
WX: top_k=33, lambda=3.75, top_site=L1-d22, exact=0.6055, gold prob=0.6108
WX: top_k=33, lambda=4, top_site=L1-d22, exact=0.6230, gold prob=0.6235
WX: top_k=34, lambda=0.25, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=34, lambda=0.5, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=34, lambda=0.75, top_site=L1-d22, exact=0.4941, gold prob=0.4942
WX: top_k=34, lambda=1, top_site=L1-d22, exact=0.4941, gold prob=0.4948
WX: top_k=34, lambda=1.25, top_site=L1-d22, exact=0.4980, gold prob=0.4977
WX: top_k=34, lambda=1.5, top_site=L1-d22, exact=0.5000, gold prob=0.5029
WX: top_k=34, lambda=1.75, top_site=L1-d22, exact=0.5137, gold prob=0.5112
WX: top_k=34, lambda=2, top_site=L1-d22, exact=0.5156, gold prob=0.5190
WX: top_k=34, lambda=2.25, top_site=L1-d22, exact=0.5254, gold prob=0.5296
WX: top_k=34, lambda=2.5, top_site=L1-d22, exact=0.5352, gold prob=0.5429
WX: top_k=34, lambda=2.75, top_site=L1-d22, exact=0.5586, gold prob=0.5583
WX: top_k=34, lambda=3, top_site=L1-d22, exact=0.5723, gold prob=0.5720
WX: top_k=34, lambda=3.25, top_site=L1-d22, exact=0.5840, gold prob=0.5834
WX: top_k=34, lambda=3.5, top_site=L1-d22, exact=0.5898, gold prob=0.5947
WX: top_k=34, lambda=3.75, top_site=L1-d22, exact=0.6016, gold prob=0.6059
WX: top_k=34, lambda=4, top_site=L1-d22, exact=0.6133, gold prob=0.6181
WX: top_k=35, lambda=0.25, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=35, lambda=0.5, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=35, lambda=0.75, top_site=L1-d22, exact=0.4941, gold prob=0.4942
WX: top_k=35, lambda=1, top_site=L1-d22, exact=0.4941, gold prob=0.4947
WX: top_k=35, lambda=1.25, top_site=L1-d22, exact=0.4980, gold prob=0.4972
WX: top_k=35, lambda=1.5, top_site=L1-d22, exact=0.5000, gold prob=0.5019
WX: top_k=35, lambda=1.75, top_site=L1-d22, exact=0.5137, gold prob=0.5098
WX: top_k=35, lambda=2, top_site=L1-d22, exact=0.5137, gold prob=0.5173
WX: top_k=35, lambda=2.25, top_site=L1-d22, exact=0.5254, gold prob=0.5272
WX: top_k=35, lambda=2.5, top_site=L1-d22, exact=0.5332, gold prob=0.5396
WX: top_k=35, lambda=2.75, top_site=L1-d22, exact=0.5527, gold prob=0.5547
WX: top_k=35, lambda=3, top_site=L1-d22, exact=0.5684, gold prob=0.5687
WX: top_k=35, lambda=3.25, top_site=L1-d22, exact=0.5801, gold prob=0.5803
WX: top_k=35, lambda=3.5, top_site=L1-d22, exact=0.5879, gold prob=0.5913
WX: top_k=35, lambda=3.75, top_site=L1-d22, exact=0.6016, gold prob=0.6023
WX: top_k=35, lambda=4, top_site=L1-d22, exact=0.6055, gold prob=0.6139
WX: top_k=36, lambda=0.25, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=36, lambda=0.5, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=36, lambda=0.75, top_site=L1-d22, exact=0.4941, gold prob=0.4942
WX: top_k=36, lambda=1, top_site=L1-d22, exact=0.4941, gold prob=0.4946
WX: top_k=36, lambda=1.25, top_site=L1-d22, exact=0.4941, gold prob=0.4968
WX: top_k=36, lambda=1.5, top_site=L1-d22, exact=0.5000, gold prob=0.5023
WX: top_k=36, lambda=1.75, top_site=L1-d22, exact=0.5137, gold prob=0.5121
WX: top_k=36, lambda=2, top_site=L1-d22, exact=0.5195, gold prob=0.5219
WX: top_k=36, lambda=2.25, top_site=L1-d22, exact=0.5352, gold prob=0.5335
WX: top_k=36, lambda=2.5, top_site=L1-d22, exact=0.5449, gold prob=0.5467
WX: top_k=36, lambda=2.75, top_site=L1-d22, exact=0.5586, gold prob=0.5607
WX: top_k=36, lambda=3, top_site=L1-d22, exact=0.5742, gold prob=0.5741
WX: top_k=36, lambda=3.25, top_site=L1-d22, exact=0.5820, gold prob=0.5856
WX: top_k=36, lambda=3.5, top_site=L1-d22, exact=0.5957, gold prob=0.5968
WX: top_k=36, lambda=3.75, top_site=L1-d22, exact=0.6055, gold prob=0.6081
WX: top_k=36, lambda=4, top_site=L1-d22, exact=0.6172, gold prob=0.6185
WX: top_k=37, lambda=0.25, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=37, lambda=0.5, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=37, lambda=0.75, top_site=L1-d22, exact=0.4941, gold prob=0.4942
WX: top_k=37, lambda=1, top_site=L1-d22, exact=0.4941, gold prob=0.4945
WX: top_k=37, lambda=1.25, top_site=L1-d22, exact=0.4941, gold prob=0.4965
WX: top_k=37, lambda=1.5, top_site=L1-d22, exact=0.4980, gold prob=0.5013
WX: top_k=37, lambda=1.75, top_site=L1-d22, exact=0.5078, gold prob=0.5104
WX: top_k=37, lambda=2, top_site=L1-d22, exact=0.5195, gold prob=0.5202
WX: top_k=37, lambda=2.25, top_site=L1-d22, exact=0.5293, gold prob=0.5310
WX: top_k=37, lambda=2.5, top_site=L1-d22, exact=0.5391, gold prob=0.5444
WX: top_k=37, lambda=2.75, top_site=L1-d22, exact=0.5625, gold prob=0.5591
WX: top_k=37, lambda=3, top_site=L1-d22, exact=0.5742, gold prob=0.5736
WX: top_k=37, lambda=3.25, top_site=L1-d22, exact=0.5879, gold prob=0.5856
WX: top_k=37, lambda=3.5, top_site=L1-d22, exact=0.5957, gold prob=0.5964
WX: top_k=37, lambda=3.75, top_site=L1-d22, exact=0.6055, gold prob=0.6081
WX: top_k=37, lambda=4, top_site=L1-d22, exact=0.6191, gold prob=0.6196
WX: top_k=38, lambda=0.25, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=38, lambda=0.5, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=38, lambda=0.75, top_site=L1-d22, exact=0.4941, gold prob=0.4942
WX: top_k=38, lambda=1, top_site=L1-d22, exact=0.4941, gold prob=0.4945
WX: top_k=38, lambda=1.25, top_site=L1-d22, exact=0.4941, gold prob=0.4962
WX: top_k=38, lambda=1.5, top_site=L1-d22, exact=0.4980, gold prob=0.5004
WX: top_k=38, lambda=1.75, top_site=L1-d22, exact=0.5059, gold prob=0.5087
WX: top_k=38, lambda=2, top_site=L1-d22, exact=0.5195, gold prob=0.5185
WX: top_k=38, lambda=2.25, top_site=L1-d22, exact=0.5254, gold prob=0.5285
WX: top_k=38, lambda=2.5, top_site=L1-d22, exact=0.5391, gold prob=0.5413
WX: top_k=38, lambda=2.75, top_site=L1-d22, exact=0.5488, gold prob=0.5553
WX: top_k=38, lambda=3, top_site=L1-d22, exact=0.5703, gold prob=0.5698
WX: top_k=38, lambda=3.25, top_site=L1-d22, exact=0.5820, gold prob=0.5822
WX: top_k=38, lambda=3.5, top_site=L1-d22, exact=0.5918, gold prob=0.5928
WX: top_k=38, lambda=3.75, top_site=L1-d22, exact=0.5957, gold prob=0.6037
WX: top_k=38, lambda=4, top_site=L1-d22, exact=0.6172, gold prob=0.6151
WX: top_k=39, lambda=0.25, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=39, lambda=0.5, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=39, lambda=0.75, top_site=L1-d22, exact=0.4941, gold prob=0.4942
WX: top_k=39, lambda=1, top_site=L1-d22, exact=0.4941, gold prob=0.4944
WX: top_k=39, lambda=1.25, top_site=L1-d22, exact=0.4941, gold prob=0.4958
WX: top_k=39, lambda=1.5, top_site=L1-d22, exact=0.4980, gold prob=0.4997
WX: top_k=39, lambda=1.75, top_site=L1-d22, exact=0.5039, gold prob=0.5071
WX: top_k=39, lambda=2, top_site=L1-d22, exact=0.5176, gold prob=0.5168
WX: top_k=39, lambda=2.25, top_site=L1-d22, exact=0.5215, gold prob=0.5262
WX: top_k=39, lambda=2.5, top_site=L1-d22, exact=0.5352, gold prob=0.5383
WX: top_k=39, lambda=2.75, top_site=L1-d22, exact=0.5488, gold prob=0.5516
WX: top_k=39, lambda=3, top_site=L1-d22, exact=0.5645, gold prob=0.5659
WX: top_k=39, lambda=3.25, top_site=L1-d22, exact=0.5801, gold prob=0.5787
WX: top_k=39, lambda=3.5, top_site=L1-d22, exact=0.5898, gold prob=0.5895
WX: top_k=39, lambda=3.75, top_site=L1-d22, exact=0.5957, gold prob=0.5998
WX: top_k=39, lambda=4, top_site=L1-d22, exact=0.6074, gold prob=0.6110
WX: top_k=40, lambda=0.25, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=40, lambda=0.5, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=40, lambda=0.75, top_site=L1-d22, exact=0.4941, gold prob=0.4942
WX: top_k=40, lambda=1, top_site=L1-d22, exact=0.4941, gold prob=0.4944
WX: top_k=40, lambda=1.25, top_site=L1-d22, exact=0.4941, gold prob=0.4955
WX: top_k=40, lambda=1.5, top_site=L1-d22, exact=0.4980, gold prob=0.4991
WX: top_k=40, lambda=1.75, top_site=L1-d22, exact=0.5039, gold prob=0.5058
WX: top_k=40, lambda=2, top_site=L1-d22, exact=0.5176, gold prob=0.5154
WX: top_k=40, lambda=2.25, top_site=L1-d22, exact=0.5195, gold prob=0.5243
WX: top_k=40, lambda=2.5, top_site=L1-d22, exact=0.5352, gold prob=0.5357
WX: top_k=40, lambda=2.75, top_site=L1-d22, exact=0.5449, gold prob=0.5486
WX: top_k=40, lambda=3, top_site=L1-d22, exact=0.5625, gold prob=0.5627
WX: top_k=40, lambda=3.25, top_site=L1-d22, exact=0.5762, gold prob=0.5759
WX: top_k=40, lambda=3.5, top_site=L1-d22, exact=0.5879, gold prob=0.5869
WX: top_k=40, lambda=3.75, top_site=L1-d22, exact=0.5938, gold prob=0.5970
WX: top_k=40, lambda=4, top_site=L1-d22, exact=0.6016, gold prob=0.6077
WX: top_k=41, lambda=0.25, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=41, lambda=0.5, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=41, lambda=0.75, top_site=L1-d22, exact=0.4941, gold prob=0.4942
WX: top_k=41, lambda=1, top_site=L1-d22, exact=0.4941, gold prob=0.4944
WX: top_k=41, lambda=1.25, top_site=L1-d22, exact=0.4941, gold prob=0.4955
WX: top_k=41, lambda=1.5, top_site=L1-d22, exact=0.4980, gold prob=0.4989
WX: top_k=41, lambda=1.75, top_site=L1-d22, exact=0.5039, gold prob=0.5053
WX: top_k=41, lambda=2, top_site=L1-d22, exact=0.5176, gold prob=0.5147
WX: top_k=41, lambda=2.25, top_site=L1-d22, exact=0.5195, gold prob=0.5233
WX: top_k=41, lambda=2.5, top_site=L1-d22, exact=0.5371, gold prob=0.5345
WX: top_k=41, lambda=2.75, top_site=L1-d22, exact=0.5449, gold prob=0.5474
WX: top_k=41, lambda=3, top_site=L1-d22, exact=0.5605, gold prob=0.5606
WX: top_k=41, lambda=3.25, top_site=L1-d22, exact=0.5723, gold prob=0.5737
WX: top_k=41, lambda=3.5, top_site=L1-d22, exact=0.5859, gold prob=0.5852
WX: top_k=41, lambda=3.75, top_site=L1-d22, exact=0.5938, gold prob=0.5955
WX: top_k=41, lambda=4, top_site=L1-d22, exact=0.6016, gold prob=0.6062
WX: top_k=42, lambda=0.25, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=42, lambda=0.5, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=42, lambda=0.75, top_site=L1-d22, exact=0.4941, gold prob=0.4942
WX: top_k=42, lambda=1, top_site=L1-d22, exact=0.4941, gold prob=0.4943
WX: top_k=42, lambda=1.25, top_site=L1-d22, exact=0.4941, gold prob=0.4953
WX: top_k=42, lambda=1.5, top_site=L1-d22, exact=0.4980, gold prob=0.4983
WX: top_k=42, lambda=1.75, top_site=L1-d22, exact=0.5020, gold prob=0.5039
WX: top_k=42, lambda=2, top_site=L1-d22, exact=0.5176, gold prob=0.5131
WX: top_k=42, lambda=2.25, top_site=L1-d22, exact=0.5195, gold prob=0.5218
WX: top_k=42, lambda=2.5, top_site=L1-d22, exact=0.5293, gold prob=0.5320
WX: top_k=42, lambda=2.75, top_site=L1-d22, exact=0.5410, gold prob=0.5443
WX: top_k=42, lambda=3, top_site=L1-d22, exact=0.5566, gold prob=0.5578
WX: top_k=42, lambda=3.25, top_site=L1-d22, exact=0.5723, gold prob=0.5718
WX: top_k=42, lambda=3.5, top_site=L1-d22, exact=0.5879, gold prob=0.5837
WX: top_k=42, lambda=3.75, top_site=L1-d22, exact=0.5938, gold prob=0.5933
WX: top_k=42, lambda=4, top_site=L1-d22, exact=0.5977, gold prob=0.6027
WX: top_k=43, lambda=0.25, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=43, lambda=0.5, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=43, lambda=0.75, top_site=L1-d22, exact=0.4941, gold prob=0.4942
WX: top_k=43, lambda=1, top_site=L1-d22, exact=0.4941, gold prob=0.4943
WX: top_k=43, lambda=1.25, top_site=L1-d22, exact=0.4941, gold prob=0.4951
WX: top_k=43, lambda=1.5, top_site=L1-d22, exact=0.4980, gold prob=0.4978
WX: top_k=43, lambda=1.75, top_site=L1-d22, exact=0.5000, gold prob=0.5028
WX: top_k=43, lambda=2, top_site=L1-d22, exact=0.5117, gold prob=0.5115
WX: top_k=43, lambda=2.25, top_site=L1-d22, exact=0.5195, gold prob=0.5202
WX: top_k=43, lambda=2.5, top_site=L1-d22, exact=0.5273, gold prob=0.5297
WX: top_k=43, lambda=2.75, top_site=L1-d22, exact=0.5391, gold prob=0.5414
WX: top_k=43, lambda=3, top_site=L1-d22, exact=0.5488, gold prob=0.5544
WX: top_k=43, lambda=3.25, top_site=L1-d22, exact=0.5684, gold prob=0.5682
WX: top_k=43, lambda=3.5, top_site=L1-d22, exact=0.5820, gold prob=0.5806
WX: top_k=43, lambda=3.75, top_site=L1-d22, exact=0.5898, gold prob=0.5905
WX: top_k=43, lambda=4, top_site=L1-d22, exact=0.5977, gold prob=0.5996
WX: top_k=44, lambda=0.25, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=44, lambda=0.5, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=44, lambda=0.75, top_site=L1-d22, exact=0.4941, gold prob=0.4942
WX: top_k=44, lambda=1, top_site=L1-d22, exact=0.4941, gold prob=0.4943
WX: top_k=44, lambda=1.25, top_site=L1-d22, exact=0.4941, gold prob=0.4950
WX: top_k=44, lambda=1.5, top_site=L1-d22, exact=0.4980, gold prob=0.4974
WX: top_k=44, lambda=1.75, top_site=L1-d22, exact=0.4980, gold prob=0.5019
WX: top_k=44, lambda=2, top_site=L1-d22, exact=0.5098, gold prob=0.5100
WX: top_k=44, lambda=2.25, top_site=L1-d22, exact=0.5195, gold prob=0.5187
WX: top_k=44, lambda=2.5, top_site=L1-d22, exact=0.5234, gold prob=0.5276
WX: top_k=44, lambda=2.75, top_site=L1-d22, exact=0.5371, gold prob=0.5387
WX: top_k=44, lambda=3, top_site=L1-d22, exact=0.5469, gold prob=0.5512
WX: top_k=44, lambda=3.25, top_site=L1-d22, exact=0.5645, gold prob=0.5646
WX: top_k=44, lambda=3.5, top_site=L1-d22, exact=0.5820, gold prob=0.5773
WX: top_k=44, lambda=3.75, top_site=L1-d22, exact=0.5879, gold prob=0.5876
WX: top_k=44, lambda=4, top_site=L1-d22, exact=0.5938, gold prob=0.5966
WX: top_k=45, lambda=0.25, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=45, lambda=0.5, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=45, lambda=0.75, top_site=L1-d22, exact=0.4941, gold prob=0.4942
WX: top_k=45, lambda=1, top_site=L1-d22, exact=0.4941, gold prob=0.4943
WX: top_k=45, lambda=1.25, top_site=L1-d22, exact=0.4941, gold prob=0.4948
WX: top_k=45, lambda=1.5, top_site=L1-d22, exact=0.4980, gold prob=0.4970
WX: top_k=45, lambda=1.75, top_site=L1-d22, exact=0.4980, gold prob=0.5011
WX: top_k=45, lambda=2, top_site=L1-d22, exact=0.5059, gold prob=0.5086
WX: top_k=45, lambda=2.25, top_site=L1-d22, exact=0.5176, gold prob=0.5173
WX: top_k=45, lambda=2.5, top_site=L1-d22, exact=0.5215, gold prob=0.5257
WX: top_k=45, lambda=2.75, top_site=L1-d22, exact=0.5371, gold prob=0.5362
WX: top_k=45, lambda=3, top_site=L1-d22, exact=0.5430, gold prob=0.5482
WX: top_k=45, lambda=3.25, top_site=L1-d22, exact=0.5605, gold prob=0.5613
WX: top_k=45, lambda=3.5, top_site=L1-d22, exact=0.5742, gold prob=0.5742
WX: top_k=45, lambda=3.75, top_site=L1-d22, exact=0.5879, gold prob=0.5849
WX: top_k=45, lambda=4, top_site=L1-d22, exact=0.5938, gold prob=0.5940
WX: top_k=46, lambda=0.25, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=46, lambda=0.5, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=46, lambda=0.75, top_site=L1-d22, exact=0.4941, gold prob=0.4942
WX: top_k=46, lambda=1, top_site=L1-d22, exact=0.4941, gold prob=0.4942
WX: top_k=46, lambda=1.25, top_site=L1-d22, exact=0.4941, gold prob=0.4947
WX: top_k=46, lambda=1.5, top_site=L1-d22, exact=0.4961, gold prob=0.4966
WX: top_k=46, lambda=1.75, top_site=L1-d22, exact=0.4980, gold prob=0.5004
WX: top_k=46, lambda=2, top_site=L1-d22, exact=0.5039, gold prob=0.5072
WX: top_k=46, lambda=2.25, top_site=L1-d22, exact=0.5176, gold prob=0.5159
WX: top_k=46, lambda=2.5, top_site=L1-d22, exact=0.5195, gold prob=0.5239
WX: top_k=46, lambda=2.75, top_site=L1-d22, exact=0.5332, gold prob=0.5339
WX: top_k=46, lambda=3, top_site=L1-d22, exact=0.5410, gold prob=0.5454
WX: top_k=46, lambda=3.25, top_site=L1-d22, exact=0.5566, gold prob=0.5580
WX: top_k=46, lambda=3.5, top_site=L1-d22, exact=0.5703, gold prob=0.5708
WX: top_k=46, lambda=3.75, top_site=L1-d22, exact=0.5840, gold prob=0.5821
WX: top_k=46, lambda=4, top_site=L1-d22, exact=0.5898, gold prob=0.5914
WX: top_k=47, lambda=0.25, top_site=L1-d22, exact=0.4941, gold prob=0.4941
WX: top_k=47, lambda=0.5, top_site=L1-d22, exact=0.4941, gold prob=0.4941
